,Unnamed: 0,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_bin,person_income_bin,person_emp_length_bin,loan_amnt_bin,loan_percent_income_bin,cb_person_cred_hist_length_bin,loan_intent_bin
24771,26598,32,107004,MORTGAGE,6.0,VENTURE,B,4200,11.71,0,0.04,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin1
24772,26599,30,107004,MORTGAGE,3.0,VENTURE,C,12000,13.79,0,0.11,Y,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
24773,26600,29,33600,RENT,7.0,VENTURE,B,2000,11.71,0,0.06,N,9,person_age_Bin3,person_income_Bin2,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin1
24774,26601,29,107220,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,10.9944,0,0.09,N,10,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24775,26602,28,107364,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,6.76,0,0.07,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24776,26603,32,107400,OWN,2.0,MEDICAL,D,25000,15.21,0,0.23,N,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin2,loan_amnt_Bin5,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin4
24777,26604,32,107800,OWN,3.0,EDUCATION,C,5200,14.65,0,0.05,Y,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
24778,26605,29,34000,RENT,13.0,MEDICAL,C,2000,14.72,0,0.06,Y,7,person_age_Bin3,person_income_Bin2,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24779,26606,31,96000,MORTGAGE,7.0,VENTURE,C,25000,13.560800000000004,1,0.26,N,5,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin1
24780,26607,32,108000,MORTGAGE,5.0,VENTURE,B,12000,11.49,0,0.11,N,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
24781,26608,27,108000,MORTGAGE,11.0,EDUCATION,B,21600,11.119749999999996,0,0.2,N,10,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin5,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin2
24782,26609,28,108000,MORTGAGE,6.0,EDUCATION,B,27400,10.99,0,0.25,N,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin2
24783,26610,29,35000,RENT,2.0,DEBTCONSOLIDATION,B,2000,9.63,0,0.06,N,8,person_age_Bin3,person_income_Bin2,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24784,26611,30,108000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,5000,10.99,0,0.05,N,5,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24785,26612,33,108000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,11500,9.99,0,0.11,N,7,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24786,26613,27,96000,MORTGAGE,3.0,VENTURE,C,3000,14.17,1,0.03,Y,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin1
24787,26614,27,35040,RENT,11.0,MEDICAL,B,2000,10.99,0,0.06,N,10,person_age_Bin3,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24788,26615,28,108000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,10.74,0,0.09,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
24789,26616,27,108000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,13750,5.79,0,0.13,N,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24790,26618,27,108000,MORTGAGE,6.0,MEDICAL,A,10000,6.54,0,0.09,N,8,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24791,26619,33,108000,MORTGAGE,17.0,PERSONAL,C,7200,14.35,0,0.07,Y,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
24792,26620,29,108000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,3500,6.76,0,0.03,N,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24793,26621,27,36000,RENT,2.0,MEDICAL,B,2000,11.99,0,0.06,N,8,person_age_Bin3,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24794,26622,28,108000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000,12.87,0,0.05,Y,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24795,26623,35,37000,RENT,2.0,DEBTCONSOLIDATION,B,2000,11.26,0,0.05,N,10,person_age_Bin4,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24796,26624,32,108000,MORTGAGE,11.0,VENTURE,C,20000,12.53,0,0.19,Y,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin5,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin1
24797,26625,29,108000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11400,9.32,0,0.11,N,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24798,26626,29,38000,RENT,3.0,MEDICAL,C,2000,12.87,0,0.05,Y,9,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24799,26627,33,96000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,14.62,1,0.16,Y,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin4,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin5
24800,26628,29,108000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,20000,10.59,0,0.19,Y,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin5,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin4
24801,26629,28,108041,MORTGAGE,6.0,EDUCATION,C,5600,13.98,0,0.05,Y,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
24802,26630,32,108202,MORTGAGE,6.0,MEDICAL,C,9600,13.79,0,0.09,Y,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24803,26631,35,108717,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,6.99,0,0.15,N,5,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
24804,26632,27,108928,MORTGAGE,9.0,EDUCATION,A,17600,7.88,0,0.16,N,8,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin2
24805,26633,29,108996,MORTGAGE,12.0,VENTURE,E,22000,16.72000000000001,0,0.2,Y,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin5,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin1
24806,26634,27,39000,RENT,4.0,EDUCATION,D,2000,16.07,0,0.05,N,7,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
24807,26635,27,109000,MORTGAGE,7.0,EDUCATION,A,3950,6.03,0,0.04,N,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
24808,26637,34,109000,OWN,14.0,HOMEIMPROVEMENT,C,15000,13.61,0,0.14,Y,7,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin4,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24809,26638,33,109000,MORTGAGE,4.0,PERSONAL,C,18400,12.41,0,0.17,Y,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin5,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
24810,26639,29,82450,MORTGAGE,11.0,MEDICAL,E,7500,14.5,1,0.08,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24811,26640,27,97000,MORTGAGE,4.0,PERSONAL,C,8275,10.59,1,0.09,Y,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
24812,26641,34,109200,MORTGAGE,18.0,VENTURE,C,6000,12.23,0,0.05,Y,9,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin1
24813,26642,28,109200,MORTGAGE,12.0,PERSONAL,B,8000,11.12,0,0.07,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
24814,26643,32,109488,MORTGAGE,16.0,HOMEIMPROVEMENT,C,12000,12.09,0,0.11,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24815,26644,32,29000,OWN,0.0,PERSONAL,A,2000,8.49,0,0.07,N,8,person_age_Bin4,person_income_Bin2,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
24816,26645,34,109800,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.09,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
24817,26646,27,39600,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24818,26647,27,110000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,3600,6.03,0,0.03,N,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24819,26648,28,33000,RENT,10.0,PERSONAL,A,15000,7.256200000000002,1,0.45,N,6,person_age_Bin3,person_income_Bin2,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin3
24820,26649,29,110000,MORTGAGE,6.0,MEDICAL,B,5000,9.91,0,0.05,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24821,26650,35,110000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9000,11.71,0,0.08,N,9,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
24822,26651,27,110000,MORTGAGE,0.0,EDUCATION,A,16000,7.9,0,0.15,N,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin4,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
24823,26652,27,33600,RENT,11.0,DEBTCONSOLIDATION,A,15000,5.79,1,0.45,N,8,person_age_Bin3,person_income_Bin2,person_emp_length_Bin5,loan_amnt_Bin4,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin5
24824,26653,28,110000,MORTGAGE,12.0,MEDICAL,A,6000,6.03,0,0.05,N,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24825,26654,28,110000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,10.65,0,0.05,N,8,person_age_Bin3,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24826,26655,34,110000,OWN,9.0,HOMEIMPROVEMENT,B,20000,10.936299999999996,0,0.18,N,9,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin4
24827,26656,27,40800,RENT,3.0,VENTURE,A,2000,7.49,0,0.05,N,9,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin1
24828,26657,27,41000,RENT,2.0,DEBTCONSOLIDATION,C,2000,15.27,0,0.05,Y,7,person_age_Bin3,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24829,26658,33,42000,RENT,0.0,DEBTCONSOLIDATION,C,2000,14.65,0,0.05,N,10,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24830,26659,28,110000,MORTGAGE,12.0,VENTURE,A,17000,6.03,0,0.15,N,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin4,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
24831,26660,30,110000,MORTGAGE,14.0,VENTURE,B,10000,10.65,0,0.09,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
24832,26661,28,110000,MORTGAGE,12.0,PERSONAL,B,22400,11.05655,0,0.2,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin5,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
24833,26662,30,110000,MORTGAGE,12.0,MEDICAL,B,5000,10.929800000000014,0,0.05,N,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24834,26663,35,110000,MORTGAGE,7.0,EDUCATION,A,10200,5.42,0,0.09,N,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
24835,26664,28,42000,RENT,3.0,DEBTCONSOLIDATION,B,2000,11.49,0,0.05,N,5,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24836,26665,32,110000,MORTGAGE,5.0,EDUCATION,B,10000,10.99,0,0.09,N,9,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
24837,26666,33,42000,RENT,8.0,MEDICAL,D,2000,15.405999999999995,0,0.05,Y,9,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24838,26667,30,98000,MORTGAGE,14.0,EDUCATION,B,9000,11.49,1,0.09,N,5,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
24839,26668,30,98000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,35000,10.59,1,0.36,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin4
24840,26669,30,110000,MORTGAGE,8.0,MEDICAL,A,4800,5.99,0,0.04,N,5,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24841,26670,30,98000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5200,16.49,1,0.05,N,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24842,26671,31,110000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,11.99,0,0.05,N,7,person_age_Bin4,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24843,26672,29,98000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7925,10.59,1,0.08,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24844,26673,27,110000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.558850000000012,0,0.14,N,10,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
24845,26674,33,110000,MORTGAGE,10.0,MEDICAL,A,18000,6.99,0,0.16,N,9,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin4
24846,26675,30,44000,RENT,0.0,MEDICAL,A,2000,7.29,0,0.05,N,8,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24847,26676,31,83300,MORTGAGE,9.0,MEDICAL,D,10000,15.228599999999982,1,0.1,Y,5,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24848,26677,30,110000,MORTGAGE,0.0,PERSONAL,B,12000,10.74,0,0.11,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
24849,26678,34,110000,MORTGAGE,2.0,MEDICAL,A,10000,7.29,0,0.09,N,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin2,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24850,26679,27,110000,MORTGAGE,8.0,VENTURE,B,30000,11.11,0,0.27,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin1
24851,26680,32,110000,MORTGAGE,2.0,VENTURE,B,5600,10.74,0,0.05,N,7,person_age_Bin4,person_income_Bin5,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin1
24852,26681,27,28800,OWN,0.0,HOMEIMPROVEMENT,A,13000,6.92,0,0.45,N,10,person_age_Bin3,person_income_Bin1,person_emp_length_Bin1,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin4
24853,26682,32,110000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,6700,6.92,0,0.06,N,7,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24854,26683,30,110000,MORTGAGE,0.0,MEDICAL,A,6000,6.92,0,0.05,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24855,26684,28,110000,OWN,1.0,HOMEIMPROVEMENT,E,5000,17.51,0,0.05,N,10,person_age_Bin3,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24856,26685,27,110000,MORTGAGE,0.0,MEDICAL,B,10000,10.37,0,0.09,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24857,26686,28,110000,MORTGAGE,3.0,VENTURE,A,11000,5.79,0,0.1,N,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
24858,26687,28,110000,MORTGAGE,12.0,VENTURE,B,15000,10.0,0,0.14,N,10,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin4,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
24859,26688,29,110000,MORTGAGE,11.0,VENTURE,B,12000,10.37,0,0.11,N,10,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
24860,26689,30,110000,MORTGAGE,4.0,MEDICAL,B,12000,10.74,0,0.11,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24861,26690,30,110000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,10.36,0,0.23,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin5,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin5
24862,26691,30,46080,RENT,0.0,PERSONAL,A,2000,6.99,0,0.04,N,8,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin3
24863,26692,28,110000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.14,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24864,26693,33,46800,RENT,9.0,MEDICAL,C,2000,14.65,0,0.04,N,6,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24865,26694,32,110000,MORTGAGE,3.0,MEDICAL,A,9200,5.79,0,0.08,N,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24866,26695,27,110000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,11.228499999999986,0,0.23,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin5,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin5
24867,26696,29,47340,RENT,5.0,DEBTCONSOLIDATION,B,2000,9.99,0,0.04,N,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24868,26697,33,110000,MORTGAGE,2.0,MEDICAL,A,5000,7.51,0,0.05,N,7,person_age_Bin4,person_income_Bin5,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24869,26698,27,110000,OWN,0.0,VENTURE,D,25000,16.32,0,0.23,Y,7,person_age_Bin3,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin5,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin1
24870,26699,30,110000,MORTGAGE,5.0,VENTURE,B,25000,11.12,0,0.23,N,9,person_age_Bin4,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin1
24871,26700,28,110000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,3500,11.49,0,0.03,N,10,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24872,26701,31,48000,RENT,11.0,MEDICAL,B,2000,10.65,0,0.04,N,6,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
24873,26702,32,42000,RENT,0.0,EDUCATION,D,2000,15.62,1,0.05,N,6,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
24874,26703,29,110000,MORTGAGE,1.0,EDUCATION,E,12800,16.82,0,0.12,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
24875,26704,28,110000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10750,11.86,0,0.1,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
24876,26705,30,110000,MORTGAGE,15.0,PERSONAL,C,12000,13.61,0,0.11,N,10,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
24877,26706,28,110000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,4800,7.51,0,0.04,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
24878,26707,28,42000,RENT,4.0,DEBTCONSOLIDATION,D,2000,14.96,1,0.05,Y,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
